date,N,publication_date,days_since_publication,n_diff,n_diff_pct,delay
2020-03-24,21,2020-06-03,71,0,0,14 Days +
2020-03-25,22,2020-06-03,70,0,0,14 Days +
2020-03-26,31,2020-06-03,69,0,0,14 Days +
2020-03-27,32,2020-06-03,68,0,0,14 Days +
2020-03-28,35,2020-06-03,67,0,0,14 Days +
2020-03-29,38,2020-06-03,66,0,0,14 Days +
2020-03-30,45,2020-06-03,65,0,0,14 Days +
2020-03-31,48,2020-06-03,64,0,0,14 Days +
2020-04-01,53,2020-06-03,63,0,0,14 Days +
2020-04-02,70,2020-06-03,62,0,0,14 Days +
2020-04-03,79,2020-06-03,61,1,0.0128205128205128,14 Days +
2020-04-04,70,2020-06-03,60,-1,-0.0140845070422535,14 Days +
2020-04-05,86,2020-06-03,59,0,0,14 Days +
2020-04-06,90,2020-06-03,58,0,0,14 Days +
2020-04-07,84,2020-06-03,57,0,0,14 Days +
2020-04-08,115,2020-06-03,56,0,0,14 Days +
2020-04-09,86,2020-06-03,55,0,0,14 Days +
2020-04-10,90,2020-06-03,54,0,0,14 Days +
2020-04-11,103,2020-06-03,53,0,0,14 Days +
2020-04-12,97,2020-06-03,52,0,0,14 Days +
2020-04-13,85,2020-06-03,51,0,0,14 Days +
2020-04-14,91,2020-06-03,50,0,0,14 Days +
2020-04-15,115,2020-06-03,49,0,0,14 Days +
2020-04-16,111,2020-06-03,48,0,0,14 Days +
2020-04-17,82,2020-06-03,47,0,0,14 Days +
2020-04-18,86,2020-06-03,46,0,0,14 Days +
2020-04-19,88,2020-06-03,45,0,0,14 Days +
2020-04-20,84,2020-06-03,44,0,0,14 Days +
2020-04-21,62,2020-06-03,43,0,0,14 Days +
2020-04-22,77,2020-06-03,42,0,0,14 Days +
2020-04-23,86,2020-06-03,41,0,0,14 Days +
2020-04-24,89,2020-06-03,40,0,0,14 Days +
2020-04-25,73,2020-06-03,39,0,0,14 Days +
2020-04-26,75,2020-06-03,38,0,0,14 Days +
2020-04-27,73,2020-06-03,37,0,0,14 Days +
2020-04-28,82,2020-06-03,36,0,0,14 Days +
2020-04-29,82,2020-06-03,35,0,0,14 Days +
2020-04-30,78,2020-06-03,34,0,0,14 Days +
2020-05-01,78,2020-06-03,33,0,0,14 Days +
2020-05-02,73,2020-06-03,32,0,0,14 Days +
2020-05-03,74,2020-06-03,31,0,0,14 Days +
2020-05-04,84,2020-06-03,30,0,0,14 Days +
2020-05-05,71,2020-06-03,29,0,0,14 Days +
2020-05-06,73,2020-06-03,28,0,0,14 Days +
2020-05-07,80,2020-06-03,27,0,0,14 Days +
2020-05-08,60,2020-06-03,26,0,0,14 Days +
2020-05-09,66,2020-06-03,25,0,0,14 Days +
2020-05-10,74,2020-06-03,24,1,0.0136986301369864,14 Days +
2020-05-11,64,2020-06-03,23,0,0,14 Days +
2020-05-12,59,2020-06-03,22,0,0,14 Days +
2020-05-13,51,2020-06-03,21,0,0,14 Days +
2020-05-14,46,2020-06-03,20,2,0.0454545454545454,14 Days +
2020-05-15,58,2020-06-03,19,0,0,14 Days +
2020-05-16,46,2020-06-03,18,0,0,14 Days +
2020-05-17,53,2020-06-03,17,0,0,14 Days +
2020-05-18,59,2020-06-03,16,0,0,14 Days +
2020-05-19,37,2020-06-03,15,0,0,14 Days +
2020-05-20,53,2020-06-03,14,1,0.0192307692307692,14 Days +
2020-05-21,52,2020-06-03,13,2,0.04,7-13 Days
2020-05-22,53,2020-06-03,12,1,0.0192307692307692,7-13 Days
2020-05-23,53,2020-06-03,11,4,0.0816326530612246,7-13 Days
2020-05-24,37,2020-06-03,10,3,0.088235294117647,7-13 Days
2020-05-25,40,2020-06-03,9,10,0.333333333333333,7-13 Days
2020-05-26,25,2020-06-03,8,8,0.470588235294118,7-13 Days
2020-05-27,36,2020-06-03,7,13,0.565217391304348,7-13 Days
2020-05-28,22,2020-06-03,6,6,0.375,5-6 Days
2020-05-29,22,2020-06-03,5,3,0.157894736842105,5-6 Days
2020-05-30,18,2020-06-03,4,4,0.285714285714286,3-4 Days
2020-05-31,17,2020-06-03,3,6,0.545454545454545,3-4 Days
2020-06-01,15,2020-06-03,2,3,0.25,2 Days
2020-06-02,7,2020-06-03,1,7,,1 Day
2020-06-03,1,2020-06-03,0,1,,Same day
,11,2020-06-04,,,,No Data
2020-03-01,0,2020-06-04,95,0,0,14 Days +
2020-03-02,0,2020-06-04,94,0,0,14 Days +
2020-03-03,0,2020-06-04,93,0,0,14 Days +
2020-03-04,0,2020-06-04,92,0,0,14 Days +
2020-03-05,0,2020-06-04,91,0,0,14 Days +
2020-03-06,0,2020-06-04,90,0,0,14 Days +
2020-03-07,0,2020-06-04,89,0,0,14 Days +
2020-03-08,0,2020-06-04,88,0,0,14 Days +
2020-03-09,0,2020-06-04,87,0,0,14 Days +
2020-03-10,0,2020-06-04,86,0,0,14 Days +
2020-03-11,1,2020-06-04,85,0,0,14 Days +
2020-03-12,0,2020-06-04,84,0,0,14 Days +
2020-03-13,1,2020-06-04,83,0,0,14 Days +
2020-03-14,1,2020-06-04,82,0,0,14 Days +
2020-03-15,2,2020-06-04,81,0,0,14 Days +
2020-03-16,2,2020-06-04,80,0,0,14 Days +
2020-03-17,1,2020-06-04,79,0,0,14 Days +
2020-03-18,6,2020-06-04,78,0,0,14 Days +
2020-03-19,7,2020-06-04,77,0,0,14 Days +
2020-03-20,9,2020-06-04,76,0,0,14 Days +
2020-03-21,8,2020-06-04,75,0,0,14 Days +
2020-03-22,11,2020-06-04,74,0,0,14 Days +
2020-03-23,11,2020-06-04,73,0,0,14 Days +
2020-03-24,21,2020-06-04,72,0,0,14 Days +
2020-03-25,22,2020-06-04,71,0,0,14 Days +
2020-03-26,31,2020-06-04,70,0,0,14 Days +
2020-03-27,32,2020-06-04,69,0,0,14 Days +
2020-03-28,35,2020-06-04,68,0,0,14 Days +
2020-03-29,38,2020-06-04,67,0,0,14 Days +
2020-03-30,45,2020-06-04,66,0,0,14 Days +
2020-03-31,48,2020-06-04,65,0,0,14 Days +
2020-04-01,53,2020-06-04,64,0,0,14 Days +
2020-04-02,70,2020-06-04,63,0,0,14 Days +
2020-04-03,79,2020-06-04,62,0,0,14 Days +
2020-04-04,70,2020-06-04,61,0,0,14 Days +
2020-04-05,86,2020-06-04,60,0,0,14 Days +
2020-04-06,90,2020-06-04,59,0,0,14 Days +
2020-04-07,84,2020-06-04,58,0,0,14 Days +
2020-04-08,115,2020-06-04,57,0,0,14 Days +
2020-04-09,86,2020-06-04,56,0,0,14 Days +
2020-04-10,90,2020-06-04,55,0,0,14 Days +
2020-04-11,103,2020-06-04,54,0,0,14 Days +
2020-04-12,97,2020-06-04,53,0,0,14 Days +
2020-04-13,85,2020-06-04,52,0,0,14 Days +
2020-04-14,91,2020-06-04,51,0,0,14 Days +
2020-04-15,115,2020-06-04,50,0,0,14 Days +
2020-04-16,111,2020-06-04,49,0,0,14 Days +
2020-04-17,82,2020-06-04,48,0,0,14 Days +
2020-04-18,86,2020-06-04,47,0,0,14 Days +
2020-04-19,88,2020-06-04,46,0,0,14 Days +
2020-04-20,84,2020-06-04,45,0,0,14 Days +
2020-04-21,62,2020-06-04,44,0,0,14 Days +
2020-04-22,77,2020-06-04,43,0,0,14 Days +
2020-04-23,86,2020-06-04,42,0,0,14 Days +
2020-04-24,89,2020-06-04,41,0,0,14 Days +
2020-04-25,73,2020-06-04,40,0,0,14 Days +
2020-04-26,75,2020-06-04,39,0,0,14 Days +
2020-04-27,73,2020-06-04,38,0,0,14 Days +
2020-04-28,82,2020-06-04,37,0,0,14 Days +
2020-04-29,82,2020-06-04,36,0,0,14 Days +
2020-04-30,78,2020-06-04,35,0,0,14 Days +
2020-05-01,78,2020-06-04,34,0,0,14 Days +
2020-05-02,73,2020-06-04,33,0,0,14 Days +
2020-05-03,74,2020-06-04,32,0,0,14 Days +
2020-05-04,84,2020-06-04,31,0,0,14 Days +
2020-05-05,71,2020-06-04,30,0,0,14 Days +
2020-05-06,73,2020-06-04,29,0,0,14 Days +
2020-05-07,80,2020-06-04,28,0,0,14 Days +
2020-05-08,60,2020-06-04,27,0,0,14 Days +
2020-05-09,66,2020-06-04,26,0,0,14 Days +
2020-05-10,74,2020-06-04,25,0,0,14 Days +
2020-05-11,64,2020-06-04,24,0,0,14 Days +
2020-05-12,59,2020-06-04,23,0,0,14 Days +
2020-05-13,51,2020-06-04,22,0,0,14 Days +
2020-05-14,46,2020-06-04,21,0,0,14 Days +
2020-05-15,58,2020-06-04,20,0,0,14 Days +
2020-05-16,46,2020-06-04,19,0,0,14 Days +
2020-05-17,53,2020-06-04,18,0,0,14 Days +
2020-05-18,59,2020-06-04,17,0,0,14 Days +
2020-05-19,37,2020-06-04,16,0,0,14 Days +
2020-05-20,53,2020-06-04,15,0,0,14 Days +
2020-05-21,52,2020-06-04,14,0,0,14 Days +
2020-05-22,54,2020-06-04,13,1,0.0188679245283019,7-13 Days
2020-05-23,54,2020-06-04,12,1,0.0188679245283019,7-13 Days
2020-05-24,37,2020-06-04,11,0,0,7-13 Days
2020-05-25,41,2020-06-04,10,1,0.0249999999999999,7-13 Days
2020-05-26,25,2020-06-04,9,0,0,7-13 Days
2020-05-27,37,2020-06-04,8,1,0.0277777777777777,7-13 Days
2020-05-28,24,2020-06-04,7,2,0.0909090909090908,7-13 Days
2020-05-29,22,2020-06-04,6,0,0,5-6 Days
2020-05-30,20,2020-06-04,5,2,0.111111111111111,5-6 Days
2020-05-31,18,2020-06-04,4,1,0.0588235294117647,3-4 Days
2020-06-01,16,2020-06-04,3,1,0.0666666666666667,3-4 Days
2020-06-02,12,2020-06-04,2,5,0.714285714285714,2 Days
2020-06-03,4,2020-06-04,1,3,3,1 Day
2020-06-04,2,2020-06-04,0,2,,Same day
,10,2020-06-05,,,,No Data
2020-03-01,0,2020-06-05,96,0,0,14 Days +
2020-03-02,0,2020-06-05,95,0,0,14 Days +
2020-03-03,0,2020-06-05,94,0,0,14 Days +
2020-03-04,0,2020-06-05,93,0,0,14 Days +
2020-03-05,0,2020-06-05,92,0,0,14 Days +
2020-03-06,0,2020-06-05,91,0,0,14 Days +
2020-03-07,0,2020-06-05,90,0,0,14 Days +
2020-03-08,0,2020-06-05,89,0,0,14 Days +
2020-03-09,0,2020-06-05,88,0,0,14 Days +
2020-03-10,0,2020-06-05,87,0,0,14 Days +
2020-03-11,1,2020-06-05,86,0,0,14 Days +
2020-03-12,0,2020-06-05,85,0,0,14 Days +
2020-03-13,1,2020-06-05,84,0,0,14 Days +
2020-03-14,1,2020-06-05,83,0,0,14 Days +
2020-03-15,2,2020-06-05,82,0,0,14 Days +
2020-03-16,2,2020-06-05,81,0,0,14 Days +
2020-03-17,1,2020-06-05,80,0,0,14 Days +
2020-03-18,6,2020-06-05,79,0,0,14 Days +
2020-03-19,7,2020-06-05,78,0,0,14 Days +
2020-03-20,9,2020-06-05,77,0,0,14 Days +
2020-03-21,8,2020-06-05,76,0,0,14 Days +
2020-03-22,11,2020-06-05,75,0,0,14 Days +
2020-03-23,11,2020-06-05,74,0,0,14 Days +
2020-03-24,21,2020-06-05,73,0,0,14 Days +
2020-03-25,22,2020-06-05,72,0,0,14 Days +
2020-03-26,31,2020-06-05,71,0,0,14 Days +
2020-03-27,32,2020-06-05,70,0,0,14 Days +
2020-03-28,35,2020-06-05,69,0,0,14 Days +
2020-03-29,38,2020-06-05,68,0,0,14 Days +
2020-03-30,45,2020-06-05,67,0,0,14 Days +
2020-03-31,48,2020-06-05,66,0,0,14 Days +
2020-04-01,53,2020-06-05,65,0,0,14 Days +
2020-04-02,70,2020-06-05,64,0,0,14 Days +
2020-04-03,79,2020-06-05,63,0,0,14 Days +
2020-04-04,70,2020-06-05,62,0,0,14 Days +
2020-04-05,86,2020-06-05,61,0,0,14 Days +
2020-04-06,90,2020-06-05,60,0,0,14 Days +
2020-04-07,84,2020-06-05,59,0,0,14 Days +
2020-04-08,115,2020-06-05,58,0,0,14 Days +
2020-04-09,86,2020-06-05,57,0,0,14 Days +
2020-04-10,90,2020-06-05,56,0,0,14 Days +
2020-04-11,103,2020-06-05,55,0,0,14 Days +
2020-04-12,97,2020-06-05,54,0,0,14 Days +
2020-04-13,85,2020-06-05,53,0,0,14 Days +
2020-04-14,91,2020-06-05,52,0,0,14 Days +
2020-04-15,115,2020-06-05,51,0,0,14 Days +
2020-04-16,111,2020-06-05,50,0,0,14 Days +
2020-04-17,82,2020-06-05,49,0,0,14 Days +
2020-04-18,86,2020-06-05,48,0,0,14 Days +
2020-04-19,88,2020-06-05,47,0,0,14 Days +
2020-04-20,85,2020-06-05,46,1,0.0119047619047619,14 Days +
2020-04-21,62,2020-06-05,45,0,0,14 Days +
2020-04-22,77,2020-06-05,44,0,0,14 Days +
2020-04-23,86,2020-06-05,43,0,0,14 Days +
2020-04-24,89,2020-06-05,42,0,0,14 Days +
2020-04-25,73,2020-06-05,41,0,0,14 Days +
2020-04-26,75,2020-06-05,40,0,0,14 Days +
2020-04-27,73,2020-06-05,39,0,0,14 Days +
2020-04-28,82,2020-06-05,38,0,0,14 Days +
2020-04-29,82,2020-06-05,37,0,0,14 Days +
2020-04-30,78,2020-06-05,36,0,0,14 Days +
2020-05-01,78,2020-06-05,35,0,0,14 Days +
2020-05-02,73,2020-06-05,34,0,0,14 Days +
2020-05-03,75,2020-06-05,33,1,0.0135135135135136,14 Days +
2020-05-04,83,2020-06-05,32,-1,-0.0119047619047619,14 Days +
2020-05-05,71,2020-06-05,31,0,0,14 Days +
2020-05-06,73,2020-06-05,30,0,0,14 Days +
2020-05-07,80,2020-06-05,29,0,0,14 Days +
2020-05-08,60,2020-06-05,28,0,0,14 Days +
2020-05-09,66,2020-06-05,27,0,0,14 Days +
2020-05-10,74,2020-06-05,26,0,0,14 Days +
2020-05-11,64,2020-06-05,25,0,0,14 Days +
2020-05-12,60,2020-06-05,24,1,0.0169491525423728,14 Days +
2020-05-13,51,2020-06-05,23,0,0,14 Days +
2020-05-14,46,2020-06-05,22,0,0,14 Days +
2020-05-15,58,2020-06-05,21,0,0,14 Days +
2020-05-16,47,2020-06-05,20,1,0.0217391304347827,14 Days +
2020-05-17,53,2020-06-05,19,0,0,14 Days +
2020-05-18,60,2020-06-05,18,1,0.0169491525423728,14 Days +
2020-05-19,37,2020-06-05,17,0,0,14 Days +
2020-05-20,53,2020-06-05,16,0,0,14 Days +
2020-05-21,52,2020-06-05,15,0,0,14 Days +
2020-05-22,54,2020-06-05,14,0,0,14 Days +
2020-05-23,56,2020-06-05,13,2,0.037037037037037,7-13 Days
2020-05-24,40,2020-06-05,12,3,0.0810810810810811,7-13 Days
2020-05-25,42,2020-06-05,11,1,0.024390243902439,7-13 Days
2020-05-26,26,2020-06-05,10,1,0.04,7-13 Days
2020-05-27,38,2020-06-05,9,1,0.027027027027027,7-13 Days
2020-05-28,34,2020-06-05,8,10,0.416666666666667,7-13 Days
2020-05-29,32,2020-06-05,7,10,0.454545454545455,7-13 Days
2020-05-30,26,2020-06-05,6,6,0.3,5-6 Days
2020-05-31,33,2020-06-05,5,15,0.833333333333333,5-6 Days
2020-06-01,27,2020-06-05,4,11,0.6875,3-4 Days
2020-06-02,18,2020-06-05,3,6,0.5,3-4 Days
2020-06-03,6,2020-06-05,2,2,0.5,2 Days
2020-06-04,8,2020-06-05,1,6,3,1 Day
2020-06-05,0,2020-06-05,0,0,0,Same day
,10,2020-06-06,,,,No Data
2020-03-01,0,2020-06-06,97,0,0,14 Days +
2020-03-02,0,2020-06-06,96,0,0,14 Days +
2020-03-03,0,2020-06-06,95,0,0,14 Days +
2020-03-04,0,2020-06-06,94,0,0,14 Days +
2020-03-05,0,2020-06-06,93,0,0,14 Days +
2020-03-06,0,2020-06-06,92,0,0,14 Days +
2020-03-07,0,2020-06-06,91,0,0,14 Days +
2020-03-08,0,2020-06-06,90,0,0,14 Days +
2020-03-09,0,2020-06-06,89,0,0,14 Days +
2020-03-10,0,2020-06-06,88,0,0,14 Days +
2020-03-11,1,2020-06-06,87,0,0,14 Days +
2020-03-12,0,2020-06-06,86,0,0,14 Days +
2020-03-13,1,2020-06-06,85,0,0,14 Days +
2020-03-14,1,2020-06-06,84,0,0,14 Days +
2020-03-15,2,2020-06-06,83,0,0,14 Days +
2020-03-16,2,2020-06-06,82,0,0,14 Days +
2020-03-17,1,2020-06-06,81,0,0,14 Days +
2020-03-18,6,2020-06-06,80,0,0,14 Days +
2020-03-19,7,2020-06-06,79,0,0,14 Days +
2020-03-20,9,2020-06-06,78,0,0,14 Days +
2020-03-21,8,2020-06-06,77,0,0,14 Days +
2020-03-22,11,2020-06-06,76,0,0,14 Days +
2020-03-23,11,2020-06-06,75,0,0,14 Days +
2020-03-24,21,2020-06-06,74,0,0,14 Days +
2020-03-25,22,2020-06-06,73,0,0,14 Days +
2020-03-26,31,2020-06-06,72,0,0,14 Days +
2020-03-27,32,2020-06-06,71,0,0,14 Days +
2020-03-28,35,2020-06-06,70,0,0,14 Days +
2020-03-29,38,2020-06-06,69,0,0,14 Days +
2020-03-30,45,2020-06-06,68,0,0,14 Days +
2020-03-31,48,2020-06-06,67,0,0,14 Days +
2020-04-01,53,2020-06-06,66,0,0,14 Days +
2020-04-02,70,2020-06-06,65,0,0,14 Days +
2020-04-03,79,2020-06-06,64,0,0,14 Days +
2020-04-04,70,2020-06-06,63,0,0,14 Days +
2020-04-05,86,2020-06-06,62,0,0,14 Days +
2020-04-06,90,2020-06-06,61,0,0,14 Days +
2020-04-07,84,2020-06-06,60,0,0,14 Days +
2020-04-08,115,2020-06-06,59,0,0,14 Days +
2020-04-09,86,2020-06-06,58,0,0,14 Days +
2020-04-10,90,2020-06-06,57,0,0,14 Days +
2020-04-11,103,2020-06-06,56,0,0,14 Days +
2020-04-12,97,2020-06-06,55,0,0,14 Days +
2020-04-13,85,2020-06-06,54,0,0,14 Days +
2020-04-14,91,2020-06-06,53,0,0,14 Days +
2020-04-15,115,2020-06-06,52,0,0,14 Days +
2020-04-16,111,2020-06-06,51,0,0,14 Days +
2020-04-17,82,2020-06-06,50,0,0,14 Days +
2020-04-18,86,2020-06-06,49,0,0,14 Days +
2020-04-19,88,2020-06-06,48,0,0,14 Days +
2020-04-20,85,2020-06-06,47,0,0,14 Days +
2020-04-21,62,2020-06-06,46,0,0,14 Days +
2020-04-22,77,2020-06-06,45,0,0,14 Days +
2020-04-23,86,2020-06-06,44,0,0,14 Days +
2020-04-24,89,2020-06-06,43,0,0,14 Days +
2020-04-25,73,2020-06-06,42,0,0,14 Days +
2020-04-26,75,2020-06-06,41,0,0,14 Days +
2020-04-27,73,2020-06-06,40,0,0,14 Days +
2020-04-28,82,2020-06-06,39,0,0,14 Days +
2020-04-29,82,2020-06-06,38,0,0,14 Days +
2020-04-30,78,2020-06-06,37,0,0,14 Days +
2020-05-01,78,2020-06-06,36,0,0,14 Days +
2020-05-02,73,2020-06-06,35,0,0,14 Days +
2020-05-03,75,2020-06-06,34,0,0,14 Days +
2020-05-04,83,2020-06-06,33,0,0,14 Days +
2020-05-05,71,2020-06-06,32,0,0,14 Days +
2020-05-06,73,2020-06-06,31,0,0,14 Days +
2020-05-07,80,2020-06-06,30,0,0,14 Days +
2020-05-08,60,2020-06-06,29,0,0,14 Days +
2020-05-09,66,2020-06-06,28,0,0,14 Days +
2020-05-10,74,2020-06-06,27,0,0,14 Days +
2020-05-11,64,2020-06-06,26,0,0,14 Days +
2020-05-12,60,2020-06-06,25,0,0,14 Days +
2020-05-13,51,2020-06-06,24,0,0,14 Days +
2020-05-14,46,2020-06-06,23,0,0,14 Days +
2020-05-15,58,2020-06-06,22,0,0,14 Days +
2020-05-16,47,2020-06-06,21,0,0,14 Days +
2020-05-17,53,2020-06-06,20,0,0,14 Days +
2020-05-18,60,2020-06-06,19,0,0,14 Days +
2020-05-19,37,2020-06-06,18,0,0,14 Days +
2020-05-20,53,2020-06-06,17,0,0,14 Days +
2020-05-21,52,2020-06-06,16,0,0,14 Days +
2020-05-22,54,2020-06-06,15,0,0,14 Days +
2020-05-23,56,2020-06-06,14,0,0,14 Days +
2020-05-24,40,2020-06-06,13,0,0,7-13 Days
2020-05-25,42,2020-06-06,12,0,0,7-13 Days
2020-05-26,26,2020-06-06,11,0,0,7-13 Days
2020-05-27,38,2020-06-06,10,0,0,7-13 Days
2020-05-28,37,2020-06-06,9,3,0.088235294117647,7-13 Days
2020-05-29,33,2020-06-06,8,1,0.03125,7-13 Days
2020-05-30,28,2020-06-06,7,2,0.0769230769230769,7-13 Days
2020-05-31,38,2020-06-06,6,5,0.151515151515152,5-6 Days
2020-06-01,28,2020-06-06,5,1,0.037037037037037,5-6 Days
2020-06-02,19,2020-06-06,4,1,0.0555555555555556,3-4 Days
2020-06-03,6,2020-06-06,3,0,0,3-4 Days
2020-06-04,10,2020-06-06,2,2,0.25,2 Days
2020-06-05,2,2020-06-06,1,2,,1 Day
2020-06-06,0,2020-06-06,0,0,0,Same day
,10,2020-06-07,,,,No Data
2020-03-01,0,2020-06-07,98,0,0,14 Days +
2020-03-02,0,2020-06-07,97,0,0,14 Days +
2020-03-03,0,2020-06-07,96,0,0,14 Days +
2020-03-04,0,2020-06-07,95,0,0,14 Days +
2020-03-05,0,2020-06-07,94,0,0,14 Days +
2020-03-06,0,2020-06-07,93,0,0,14 Days +
2020-03-07,0,2020-06-07,92,0,0,14 Days +
2020-03-08,0,2020-06-07,91,0,0,14 Days +
2020-03-09,0,2020-06-07,90,0,0,14 Days +
2020-03-10,0,2020-06-07,89,0,0,14 Days +
2020-03-11,1,2020-06-07,88,0,0,14 Days +
2020-03-12,0,2020-06-07,87,0,0,14 Days +
2020-03-13,1,2020-06-07,86,0,0,14 Days +
2020-03-14,1,2020-06-07,85,0,0,14 Days +
2020-03-15,2,2020-06-07,84,0,0,14 Days +
2020-03-16,2,2020-06-07,83,0,0,14 Days +
2020-03-17,1,2020-06-07,82,0,0,14 Days +
2020-03-18,6,2020-06-07,81,0,0,14 Days +
2020-03-19,7,2020-06-07,80,0,0,14 Days +
2020-03-20,9,2020-06-07,79,0,0,14 Days +
2020-03-21,8,2020-06-07,78,0,0,14 Days +
2020-03-22,11,2020-06-07,77,0,0,14 Days +
2020-03-23,11,2020-06-07,76,0,0,14 Days +
2020-03-24,21,2020-06-07,75,0,0,14 Days +
2020-03-25,22,2020-06-07,74,0,0,14 Days +
2020-03-26,31,2020-06-07,73,0,0,14 Days +
2020-03-27,32,2020-06-07,72,0,0,14 Days +
2020-03-28,35,2020-06-07,71,0,0,14 Days +
2020-03-29,38,2020-06-07,70,0,0,14 Days +
2020-03-30,45,2020-06-07,69,0,0,14 Days +
2020-03-31,48,2020-06-07,68,0,0,14 Days +
2020-04-01,53,2020-06-07,67,0,0,14 Days +
2020-04-02,70,2020-06-07,66,0,0,14 Days +
2020-04-03,79,2020-06-07,65,0,0,14 Days +
2020-04-04,70,2020-06-07,64,0,0,14 Days +
2020-04-05,86,2020-06-07,63,0,0,14 Days +
2020-04-06,90,2020-06-07,62,0,0,14 Days +
2020-04-07,84,2020-06-07,61,0,0,14 Days +
2020-04-08,115,2020-06-07,60,0,0,14 Days +
2020-04-09,86,2020-06-07,59,0,0,14 Days +
2020-04-10,90,2020-06-07,58,0,0,14 Days +
2020-04-11,103,2020-06-07,57,0,0,14 Days +
2020-04-12,97,2020-06-07,56,0,0,14 Days +
2020-04-13,85,2020-06-07,55,0,0,14 Days +
2020-04-14,91,2020-06-07,54,0,0,14 Days +
2020-04-15,115,2020-06-07,53,0,0,14 Days +
2020-04-16,111,2020-06-07,52,0,0,14 Days +
2020-04-17,82,2020-06-07,51,0,0,14 Days +
2020-04-18,86,2020-06-07,50,0,0,14 Days +
2020-04-19,88,2020-06-07,49,0,0,14 Days +
2020-04-20,85,2020-06-07,48,0,0,14 Days +
2020-04-21,62,2020-06-07,47,0,0,14 Days +
2020-04-22,77,2020-06-07,46,0,0,14 Days +
2020-04-23,86,2020-06-07,45,0,0,14 Days +
2020-04-24,89,2020-06-07,44,0,0,14 Days +
2020-04-25,73,2020-06-07,43,0,0,14 Days +
2020-04-26,75,2020-06-07,42,0,0,14 Days +
2020-04-27,73,2020-06-07,41,0,0,14 Days +
2020-04-28,82,2020-06-07,40,0,0,14 Days +
2020-04-29,82,2020-06-07,39,0,0,14 Days +
2020-04-30,78,2020-06-07,38,0,0,14 Days +
2020-05-01,78,2020-06-07,37,0,0,14 Days +
2020-05-02,73,2020-06-07,36,0,0,14 Days +
2020-05-03,75,2020-06-07,35,0,0,14 Days +
2020-05-04,83,2020-06-07,34,0,0,14 Days +
2020-05-05,71,2020-06-07,33,0,0,14 Days +
2020-05-06,73,2020-06-07,32,0,0,14 Days +
2020-05-07,80,2020-06-07,31,0,0,14 Days +
2020-05-08,60,2020-06-07,30,0,0,14 Days +
2020-05-09,66,2020-06-07,29,0,0,14 Days +
2020-05-10,74,2020-06-07,28,0,0,14 Days +
2020-05-11,64,2020-06-07,27,0,0,14 Days +
2020-05-12,60,2020-06-07,26,0,0,14 Days +
2020-05-13,51,2020-06-07,25,0,0,14 Days +
2020-05-14,46,2020-06-07,24,0,0,14 Days +
2020-05-15,58,2020-06-07,23,0,0,14 Days +
2020-05-16,47,2020-06-07,22,0,0,14 Days +
2020-05-17,53,2020-06-07,21,0,0,14 Days +
2020-05-18,60,2020-06-07,20,0,0,14 Days +
2020-05-19,37,2020-06-07,19,0,0,14 Days +
2020-05-20,53,2020-06-07,18,0,0,14 Days +
2020-05-21,52,2020-06-07,17,0,0,14 Days +
2020-05-22,54,2020-06-07,16,0,0,14 Days +
2020-05-23,56,2020-06-07,15,0,0,14 Days +
2020-05-24,40,2020-06-07,14,0,0,14 Days +
2020-05-25,42,2020-06-07,13,0,0,7-13 Days
2020-05-26,26,2020-06-07,12,0,0,7-13 Days
2020-05-27,38,2020-06-07,11,0,0,7-13 Days
2020-05-28,37,2020-06-07,10,0,0,7-13 Days
2020-05-29,34,2020-06-07,9,1,0.0303030303030303,7-13 Days
2020-05-30,28,2020-06-07,8,0,0,7-13 Days
2020-05-31,38,2020-06-07,7,0,0,7-13 Days
2020-06-01,28,2020-06-07,6,0,0,5-6 Days
2020-06-02,19,2020-06-07,5,0,0,5-6 Days
2020-06-03,6,2020-06-07,4,0,0,3-4 Days
2020-06-04,11,2020-06-07,3,1,0.1,3-4 Days
2020-06-05,2,2020-06-07,2,0,0,2 Days
2020-06-06,1,2020-06-07,1,1,,1 Day
2020-06-07,0,2020-06-07,0,0,0,Same day
,11,2020-06-08,,,,No Data
2020-03-01,0,2020-06-08,99,0,0,14 Days +
2020-03-02,0,2020-06-08,98,0,0,14 Days +
2020-03-03,0,2020-06-08,97,0,0,14 Days +
2020-03-04,0,2020-06-08,96,0,0,14 Days +
2020-03-05,0,2020-06-08,95,0,0,14 Days +
2020-03-06,0,2020-06-08,94,0,0,14 Days +
2020-03-07,0,2020-06-08,93,0,0,14 Days +
2020-03-08,0,2020-06-08,92,0,0,14 Days +
2020-03-09,0,2020-06-08,91,0,0,14 Days +
2020-03-10,0,2020-06-08,90,0,0,14 Days +
2020-03-11,1,2020-06-08,89,0,0,14 Days +
2020-03-12,0,2020-06-08,88,0,0,14 Days +
2020-03-13,1,2020-06-08,87,0,0,14 Days +
2020-03-14,1,2020-06-08,86,0,0,14 Days +
2020-03-15,2,2020-06-08,85,0,0,14 Days +
2020-03-16,2,2020-06-08,84,0,0,14 Days +
2020-03-17,1,2020-06-08,83,0,0,14 Days +
2020-03-18,6,2020-06-08,82,0,0,14 Days +
2020-03-19,7,2020-06-08,81,0,0,14 Days +
2020-03-20,9,2020-06-08,80,0,0,14 Days +
2020-03-21,8,2020-06-08,79,0,0,14 Days +
